,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-01673-000,0.8861024033437827,0.9126148705096073,0.7634921431798785,2.23606797749979,1.4142135623730951,6.164414002968976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01674-000,0.8136383442265795,0.9057139765164223,0.9098192459361562,4.0,4.242640687119285,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01675-000,0.8916700675645037,0.9650895969451208,0.9274872891690588,2.23606797749979,1.0,3.7416573867739413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01676-000,0.7722686653214182,0.7875746066196418,0.7680352829990549,3.1622776601683795,3.605551275463989,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01677-000,0.8149275017827431,0.9405418914134578,0.8479676172648055,1.0,1.0,10.488088481701515,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01678-000,0.9349921243025335,0.9405744971883074,0.5959088174180786,1.0,1.0,9.953727785640012,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01679-000,0.8910326416697003,0.9558583972346935,0.9346710296829062,1.0,1.0,2.449489742783178,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01680-000,0.8949093036863663,0.944052884849074,0.9128125,1.4142135623730951,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01681-000,0.11884892086330935,0.9415926387526186,0.9165852744812084,281.2905694150421,5.0,5.385164807134504,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01682-000,0.8517940717628705,0.9222222222222223,0.9045410095032722,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01683-000,0.7994393646132283,0.9411724185437763,0.9423375203928281,2.0,2.8284271247461903,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01684-000,0.894301119867275,0.9657045777014412,0.9344965595371858,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01685-000,0.2796685236894051,0.9521150760919811,0.9187350884049771,250.0,1.7320508075688772,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01686-000,0.8557858376511226,0.9144153027016367,0.9272503849803232,1.0,2.0,2.8284271247461903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01687-000,0.890622291558329,0.9371539313399778,0.7525617842073539,1.0,1.0,6.4031242374328485,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
