,LesionWise_Dice_ET,LesionWise_Dice_TC,LesionWise_Dice_WT,LesionWise_Hausdorff95_ET,LesionWise_Hausdorff95_TC,LesionWise_Hausdorff95_WT,Num_TP_ET,Num_TP_TC,Num_TP_WT,Num_FP_ET,Num_FP_TC,Num_FP_WT,Num_FN_ET,Num_FN_TC,Num_FN_WT
BraTS-GLI-01731-000,0.0,0.9576329158951814,0.955979057591623,374.0,1.4142135623730951,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01732-000,0.0,0.7875212599892827,0.9428313237677446,374.0,13.19090595827292,2.8284271247461903,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01733-000,0.28558100595764924,0.2746509523105368,0.4711821817860477,250.535183758488,253.44294266864597,193.5,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
BraTS-GLI-01734-000,0.9364289662797125,0.9526686807653575,0.8948824950582034,1.0,1.0,3.605551275463989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01735-000,0.02631578947368421,0.5013905442987684,0.90477367396271,283.982097069296,11.0,6.708203932499369,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01736-000,0.0,0.4558098784360968,0.9242487108055243,374.0,20.248456731316587,3.1622776601683795,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01737-000,0.0,0.4210119438753817,0.9375571659748118,374.0,12.328828005937952,1.4142135623730951,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01738-000,0.0,0.5462988254575253,0.9413662505260205,374.0,13.152946437965905,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01739-000,0.21621621621621623,0.8937467410051743,0.9652872639614303,3.0,2.23606797749979,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01740-000,0.10468564650059312,0.2521676989042401,0.3173727265270207,14.912001002109967,19.0,250.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
BraTS-GLI-01741-000,0.0,0.8396555060963808,0.9478802893928812,374.0,3.0,1.4142135623730951,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01742-000,0.0,0.027070310481996176,0.9082636196694552,374.0,16.522711641858304,2.449489742783178,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01743-000,1.0,0.0,0.6905622199739847,0.0,374.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BraTS-GLI-01744-000,0.0,0.8511974065703263,0.4870702233379571,374.0,5.744562646538029,187.5,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01745-000,0.22411602794833793,0.2759605238656818,0.94580139733715,281.4354143466935,198.97914855071093,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
BraTS-GLI-01746-000,0.1877233962500784,0.7087588843098609,0.9505616556552106,281.2905694150421,17.08800749063506,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01747-000,0.0,0.47105300962505386,0.9626497533474278,374.0,8.54400374531753,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01748-000,0.1929988379814077,0.36141109895623424,0.47748947985651213,281.1123724356958,25.67099530598687,190.67423461417476,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01749-000,0.3237996738135964,0.7025498850910152,0.9370137692109675,12.84523257866513,17.74823934929885,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01750-000,0.08200562324273665,0.8179462616079098,0.926512869860888,282.12018517460194,7.211102550927978,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01751-000,0.7795253074063483,0.6565328089944289,0.9003868797308663,3.7416573867739413,7.3484692283495345,2.8284271247461903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01752-000,0.20707871104067618,0.40682659665029075,0.7646105134660868,130.88418920675824,16.792855623746664,12.36931687685298,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01753-000,0.8907449606419318,0.9329504223061983,0.7878428423643506,2.23606797749979,3.7416573867739413,4.701562118716424,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01754-000,0.22344005384097682,0.33765514742150776,0.8577377901597306,21.118712081942874,23.769728648009426,17.146428199482248,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01755-000,0.8740013020062734,0.5249650545149567,0.8557085606491263,3.0,12.727922061357855,4.123105625617661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01756-000,0.9158490729135151,0.6941342296432831,0.47576274525419254,2.449489742783178,12.884098726725126,188.4142135623731,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
BraTS-GLI-01757-000,0.9072294966430505,0.9269572632752796,0.9368176170460253,2.0,2.23606797749979,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01758-000,0.8582571602681291,0.8790046046830606,0.8926611468090321,2.449489742783178,4.123105625617661,4.123105625617661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01759-000,0.8706280316568803,0.7351085561400654,0.9400822915434265,3.0,11.357816691600547,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01760-000,0.9025305597254986,0.8962337584575774,0.9241475134603138,1.0,5.830951894845301,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01761-000,0.917537295301035,0.836055986588171,0.9160989569740549,2.0,6.164414002968976,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01762-000,0.8166210167679872,0.9143454607831926,0.9304601364973448,2.449489742783178,2.8284271247461903,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01763-000,0.8504073496273185,0.6251895226642965,0.30026282238031243,2.0,50.299105359837164,251.0653841409022,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
BraTS-GLI-01764-000,0.7762298650413583,0.3721217468019409,0.3542323425432089,2.8284271247461903,191.33012701892218,225.5400339185275,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0
BraTS-GLI-01765-000,0.8335319912080221,0.9414800147435732,0.8853412813285595,3.0,2.23606797749979,7.54983443527075,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01766-000,0.8971303501945526,0.9383567917442677,0.9604902882446921,1.0,2.23606797749979,2.23606797749979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01767-000,0.8533512424445937,0.9253527254646031,0.9442758803088519,1.0,2.449489742783178,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01768-000,0.9095945339910835,0.9639377821644641,0.9678457795246116,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01769-000,0.8665956373016318,0.9625370919881305,0.9701079082490119,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01770-000,0.890194075587334,0.9688649806716035,0.9424637785626757,2.0,1.0,1.7320508075688772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01771-000,0.930216298885733,0.8933670246367656,0.9152286657237152,1.0,5.385164807134504,2.8284271247461903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01772-000,0.20525136695018226,0.7263924709289172,0.20230213621155121,281.2905694150421,30.822070014844883,286.20635610525665,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
BraTS-GLI-01773-000,0.1590909090909091,0.6610681894524689,0.9573941179660527,281.84629120178363,10.677078252031311,1.4142135623730951,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01774-000,1.0,0.4208829669654918,0.9505460890467243,0.0,188.802775637732,1.4142135623730951,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
BraTS-GLI-01775-000,0.8099732547809972,0.702736867595902,0.8838910247625092,1.788967737286759,1.9142135623730951,3.605551275463989,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01776-000,0.40477498048963784,0.7957632643583721,0.9134084047017718,10.295630140987,7.615773105863909,6.082762530298219,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BraTS-GLI-01789-000,0.8964017477800375,0.9352943045011277,0.4939936901684617,2.0,1.7320508075688772,187.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BraTS-GLI-01790-000,0.8205663759942909,0.9129205662519008,0.48814255077732827,2.0,2.23606797749979,187.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
mean,0.716841918736348,0.8255691601279113,0.8437156604244245,68.51233200723027,25.690445972512883,34.80966918122431,0.9863013698630136,1.0502283105022832,1.0319634703196348,0.6529680365296804,0.1141552511415525,0.1872146118721461,0.0091324200913242,0.0182648401826484,0.0228310502283105
std,0.3224349595657253,0.22869248524128885,0.20153661721514332,120.62274788360985,68.02299705059987,74.74667274395775,0.44391349738800745,0.32088959335173906,0.17630581890206384,1.6940608217478466,0.4183087328397597,0.5303806877271778,0.13514747567989718,0.13421434040727756,0.14970681973610112
25quantile,0.46932241922577006,0.800259999409989,0.857676177729686,1.0,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
median,0.8806429589526764,0.9324920044947705,0.9300400223871929,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75quantile,0.941521998795104,0.9657157187361058,0.96455910592987,127.31616739851687,6.164414002968976,6.40264800937231,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
